timestamp,open,high,low,close,volume,volume_quote,symbol,price_change
2025-03-11,7.7e-08,7.9e-08,7.1e-08,7.7e-08,3568440416014.74,269639.09052099026,XEN-USDT,0.0
2025-03-12,7.8e-08,8.1e-08,7.3e-08,7.5e-08,3589238072458.68,278901.3101860115,XEN-USDT,-2.5974
2025-03-13,7.5e-08,7.9e-08,7.4e-08,7.5e-08,7167734203461.458,550751.214828546,XEN-USDT,0.0
2025-03-14,7.5e-08,8.3e-08,7.2e-08,8.2e-08,9349729250543.22,705630.8227185219,XEN-USDT,9.3333
2025-03-15,8.2e-08,8.3e-08,7.9e-08,8e-08,2677029293109.34,216962.2290710987,XEN-USDT,-2.439
2025-03-16,8e-08,8.5e-08,7.7e-08,8e-08,1958787102714.9,158928.54253506978,XEN-USDT,0.0
2025-03-17,7.9e-08,8.9e-08,7.8e-08,8e-08,6431229232118.506,512861.6799339677,XEN-USDT,0.0
2025-03-18,8e-08,9.6e-08,8e-08,8.4e-08,4850107704723.084,428109.29964157904,XEN-USDT,5.0
2025-03-19,8.4e-08,9.2e-08,8.3e-08,9.1e-08,5736968123077.166,498144.20507227076,XEN-USDT,8.3333
2025-03-20,9.1e-08,9.4e-08,8.9e-08,8.9e-08,7154183105386.177,655990.4868841184,XEN-USDT,-2.1978
2025-03-21,8.9e-08,8.9e-08,8.1e-08,8.3e-08,1445155663529.976,124940.57436689189,XEN-USDT,-6.7416
2025-03-22,8.3e-08,8.6e-08,8.1e-08,8.4e-08,296052209004.4979,24689.54689468637,XEN-USDT,1.2048
2025-03-23,8.4e-08,8.4e-08,8e-08,8e-08,457850233017.72314,37629.88581040801,XEN-USDT,-4.7619
2025-03-24,8e-08,8.6e-08,7.7e-08,8.2e-08,618348796788.97,50061.72244803326,XEN-USDT,2.5
2025-03-25,8.3e-08,8.8e-08,8.1e-08,8.2e-08,195373793626.51,16398.71539843672,XEN-USDT,0.0
2025-03-26,8.2e-08,8.2e-08,7.8e-08,7.9e-08,158936332060.01688,12758.51747827184,XEN-USDT,-3.6585
2025-03-27,7.9e-08,8.1e-08,7.7e-08,7.9e-08,2611122080496.377,205532.2222358151,XEN-USDT,0.0
2025-03-28,7.9e-08,8.1e-08,7.3e-08,7.5e-08,3647471729631.848,280467.30156451877,XEN-USDT,-5.0633
2025-03-29,7.5e-08,7.7e-08,7.3e-08,7.4e-08,3729922551711.6616,280042.00316112186,XEN-USDT,-1.3333
2025-03-30,7.4e-08,7.5e-08,7.3e-08,7.4e-08,1368128893891.18,101054.84157801572,XEN-USDT,0.0
2025-03-31,7.4e-08,7.5e-08,7.1e-08,7.2e-08,4471269605926.24,324663.2313569304,XEN-USDT,-2.7027
2025-04-01,7.3e-08,8.2e-08,7.3e-08,8e-08,3892144031868.0024,301657.4157740014,XEN-USDT,11.1111
2025-04-02,8.1e-08,8.2e-08,7.2e-08,7.9e-08,1218552839525.1082,96362.07854089915,XEN-USDT,-1.25
2025-04-03,7.9e-08,8e-08,7.3e-08,7.4e-08,8728288934266.994,655558.8011460529,XEN-USDT,-6.3291
2025-04-04,7.4e-08,8e-08,7.3e-08,7.6e-08,5124630363431.446,386037.65829813475,XEN-USDT,2.7027
2025-04-05,7.6e-08,7.7e-08,7.3e-08,7.3e-08,3364586931963.717,252228.33150480836,XEN-USDT,-3.9474
2025-04-06,7.4e-08,7.5e-08,6.8e-08,7.1e-08,1162595538223.24,83716.47582613681,XEN-USDT,-2.7397
2025-04-07,7e-08,7e-08,5.9e-08,6.7e-08,6778797204286.98,434961.46463425644,XEN-USDT,-5.6338
2025-04-08,6.7e-08,7e-08,6.5e-08,6.6e-08,3398461279293.158,229834.8473221326,XEN-USDT,-1.4925
2025-04-09,6.6e-08,6.7e-08,6.1e-08,6.4e-08,2806199422737.5894,178568.7127377501,XEN-USDT,-3.0303
2025-04-10,6.3e-08,7.7e-08,6.3e-08,6.7e-08,9922539070386.43,708329.9773267988,XEN-USDT,4.6875
2025-04-11,6.7e-08,7.1e-08,6.4e-08,6.7e-08,3248617534654.936,217529.16154823444,XEN-USDT,0.0
2025-04-12,6.7e-08,7.1e-08,6.5e-08,6.9e-08,2200546648395.266,150896.77800347932,XEN-USDT,2.9851
2025-04-13,6.9e-08,6.9e-08,6.4e-08,6.5e-08,828412587806.8394,55433.53359171118,XEN-USDT,-5.7971
2025-04-14,6.6e-08,6.9e-08,6.3e-08,6.6e-08,773231309111.95,51077.4437979604,XEN-USDT,1.5385
2025-04-15,6.6e-08,7.1e-08,6.6e-08,6.9e-08,4069786315165.39,280102.74644830165,XEN-USDT,4.5455
2025-04-16,6.9e-08,7e-08,6.2e-08,6.5e-08,4215673589711.99,278389.3838348058,XEN-USDT,-5.7971
2025-04-17,6.4e-08,6.7e-08,6.2e-08,6.4e-08,2614512378862.24,170885.85502778715,XEN-USDT,-1.5385
2025-04-18,6.5e-08,6.6e-08,6e-08,6.3e-08,2272605026130.8535,144274.46094946214,XEN-USDT,-1.5625
2025-04-19,6.3e-08,6.5e-08,6.1e-08,6.2e-08,2014798335272.38,126616.3596377491,XEN-USDT,-1.5873
2025-04-20,6.2e-08,6.3e-08,5.2e-08,5.6e-08,3185535524734.933,190114.0568644641,XEN-USDT,-9.6774
2025-04-21,5.6e-08,5.8e-08,5.4e-08,5.6e-08,3366267194141.2993,187271.22164583715,XEN-USDT,0.0
2025-04-22,5.5e-08,6.3e-08,5.3e-08,6.2e-08,3937751212397.891,228265.36815339164,XEN-USDT,10.7143
2025-04-23,6.3e-08,7e-08,6.2e-08,6.8e-08,4353669959306.8057,285653.9334019777,XEN-USDT,9.6774
2025-04-24,6.8e-08,6.8e-08,6.1e-08,6.3e-08,3727225445716.8413,239560.94438533753,XEN-USDT,-7.3529
2025-04-25,6.4e-08,6.6e-08,6e-08,6.5e-08,5764365747383.306,363994.51500350767,XEN-USDT,3.1746
2025-04-26,6.5e-08,6.5e-08,6.2e-08,6.2e-08,3879484093372.8213,247032.03281179746,XEN-USDT,-4.6154
2025-04-27,6.2e-08,6.3e-08,5.7e-08,5.8e-08,1846599591619.81,109345.76104901417,XEN-USDT,-6.4516
2025-04-28,5.8e-08,6.3e-08,5.6e-08,5.7e-08,2305508499839.353,132861.0971674323,XEN-USDT,-1.7241
2025-04-29,5.7e-08,6.4e-08,5.7e-08,5.9e-08,3194815065659.0273,192081.79747275423,XEN-USDT,3.5088
2025-04-30,5.9e-08,6.1e-08,5.8e-08,5.8e-08,10775544716764.18,635913.6023578852,XEN-USDT,-1.6949
2025-05-01,5.9e-08,6.4e-08,5.8e-08,6.2e-08,6172410996588.678,375364.0315053227,XEN-USDT,6.8966
2025-05-02,6.2e-08,6.4e-08,6e-08,6.1e-08,4937772492721.595,303399.1701347501,XEN-USDT,-1.6129
2025-05-03,6.1e-08,6.3e-08,5.7e-08,5.8e-08,5476918251242.9375,328850.1137353705,XEN-USDT,-4.918
2025-05-04,5.8e-08,5.9e-08,5.4e-08,5.7e-08,2088096413768.05,120173.5800270398,XEN-USDT,-1.7241
2025-05-05,5.7e-08,5.7e-08,5.2e-08,5.3e-08,7253959991390.806,396269.2485265215,XEN-USDT,-7.0175
2025-05-06,5.2e-08,5.5e-08,4.5e-08,4.8e-08,5451239270558.87,275545.3393631931,XEN-USDT,-9.434
2025-05-07,4.8e-08,5.4e-08,4.7e-08,5e-08,3419769871688.333,172221.46932530275,XEN-USDT,4.1667
2025-05-08,5e-08,5.4e-08,4.7e-08,5.3e-08,1526352903998.2024,76729.44065608735,XEN-USDT,6.0
2025-05-09,5.3e-08,6.5e-08,5.1e-08,6.2e-08,7161312803341.029,422608.0327828022,XEN-USDT,16.9811
2025-05-10,6.1e-08,6.7e-08,5.9e-08,6.6e-08,4542691637798.003,281881.13387344877,XEN-USDT,6.4516
2025-05-11,6.6e-08,7.8e-08,6.5e-08,6.7e-08,6456804589827.104,446353.932664517,XEN-USDT,1.5152
2025-05-12,6.6e-08,6.9e-08,6.3e-08,6.4e-08,6784614196128.174,453424.2999612001,XEN-USDT,-4.4776
2025-05-13,6.4e-08,1.09e-07,6e-08,6.2e-08,7732123868692.791,496997.506583581,XEN-USDT,-3.125
2025-05-14,6.2e-08,6.8e-08,6.1e-08,6.4e-08,3162408131099.0244,207726.72009398745,XEN-USDT,3.2258
2025-05-15,6.4e-08,6.6e-08,6e-08,6.2e-08,1073778616231.0574,67075.14246489023,XEN-USDT,-3.125
2025-05-16,6.2e-08,6.5e-08,6e-08,6.3e-08,929160620607.4087,57114.20040283493,XEN-USDT,1.6129
2025-05-17,6.2e-08,6.2e-08,5.8e-08,5.9e-08,325407419658.05,19283.93923440527,XEN-USDT,-6.3492
2025-05-18,5.9e-08,6.2e-08,5.8e-08,6.1e-08,375584997509.99677,22595.2506302981,XEN-USDT,3.3898
2025-05-19,6.2e-08,6.2e-08,5.6e-08,5.9e-08,1187932497070.1096,71818.31541716142,XEN-USDT,-3.2787
2025-05-20,5.9e-08,6.2e-08,5.7e-08,5.7e-08,987310809671.94,59510.49478587523,XEN-USDT,-3.3898
2025-05-21,5.7e-08,6.1e-08,5.6e-08,5.7e-08,461159549650.6909,26979.61034393964,XEN-USDT,0.0
2025-05-22,5.7e-08,6.1e-08,5.4e-08,5.9e-08,2107041116619.1682,120271.72408942673,XEN-USDT,3.5088
2025-05-23,5.8e-08,6.2e-08,5.5e-08,5.7e-08,1819995353012.3386,104968.43534647352,XEN-USDT,-3.3898
2025-05-24,5.7e-08,6.3e-08,5.5e-08,5.8e-08,1925815635489.833,112169.45122591333,XEN-USDT,1.7544
2025-05-25,5.8e-08,5.9e-08,5.6e-08,5.6e-08,300273510488.84625,17231.9126754493,XEN-USDT,-3.4483
2025-05-26,5.6e-08,5.8e-08,5.5e-08,5.7e-08,2561469832005.365,145875.61894793686,XEN-USDT,1.7857
2025-05-27,5.7e-08,6e-08,5.5e-08,5.9e-08,2976589157835.1133,170602.58214763735,XEN-USDT,3.5088
2025-05-28,5.9e-08,6e-08,5.8e-08,5.8e-08,2539459379188.92,149678.82727857778,XEN-USDT,-1.6949
2025-05-29,5.8e-08,5.9e-08,5.4e-08,5.6e-08,1258415380513.8137,71001.43770769496,XEN-USDT,-3.4483
2025-05-30,5.5e-08,5.7e-08,5.3e-08,5.5e-08,5463936678029.787,299844.1777638504,XEN-USDT,-1.7857
2025-05-31,5.6e-08,5.6e-08,4.7e-08,5e-08,6716060643758.36,349169.56814103306,XEN-USDT,-9.0909
2025-06-01,5e-08,5.1e-08,4.6e-08,4.8e-08,3088495742544.987,150103.43757389928,XEN-USDT,-4.0
2025-06-02,4.8e-08,5e-08,4.5e-08,4.9e-08,1977967263868.8416,94087.5366161798,XEN-USDT,2.0833
2025-06-03,5e-08,5.1e-08,4.8e-08,4.9e-08,2632482331719.3813,129444.90583860251,XEN-USDT,0.0
2025-06-04,5e-08,5.1e-08,4.6e-08,4.7e-08,10052649843817.09,476695.24476348335,XEN-USDT,-4.0816
2025-06-05,4.7e-08,4.8e-08,4.2e-08,4.4e-08,1460327531791.35,64796.69747328247,XEN-USDT,-6.383
2025-06-06,4.3e-08,4.6e-08,4e-08,4.4e-08,10215646659507.592,438840.3028887008,XEN-USDT,0.0
2025-06-07,4.4e-08,4.79e-08,4.27e-08,4.5e-08,8941813923396.531,401251.6582690408,XEN-USDT,2.2727
2025-06-08,4.5e-08,4.57e-08,4.24e-08,4.3e-08,9475131384537.445,420655.5699451609,XEN-USDT,-4.4444
2025-06-09,4.3e-08,4.41e-08,4.18e-08,4.3e-08,12070915183240.94,516999.9711248571,XEN-USDT,0.0
2025-06-10,4.3e-08,4.54e-08,4.12e-08,4.31e-08,7695425387462.617,332590.0483013085,XEN-USDT,0.2326
2025-06-11,4.33e-08,5.05e-08,4.2e-08,4.87e-08,8676459815305.563,402596.77572264086,XEN-USDT,12.993
2025-06-12,4.9e-08,4.91e-08,4.13e-08,4.15e-08,12558274975989.7,565415.6666998708,XEN-USDT,-14.7844
2025-06-13,4.19e-08,4.37e-08,3.7e-08,3.99e-08,29983311963119.914,1223128.8855945393,XEN-USDT,-3.8554
2025-06-14,3.99e-08,4.05e-08,3.81e-08,3.89e-08,11893891516623.055,470009.8678873507,XEN-USDT,-2.5063
2025-06-15,3.89e-08,3.98e-08,3.75e-08,3.79e-08,6195606619560.15,240585.7049996732,XEN-USDT,-2.5707
2025-06-16,3.78e-08,3.98e-08,3.73e-08,3.86e-08,9193856835264.45,355995.4859946392,XEN-USDT,1.847
2025-06-17,3.86e-08,3.98e-08,3.68e-08,3.7e-08,12773471521318.014,493079.5040360871,XEN-USDT,-4.1451
2025-06-18,3.7e-08,3.71e-08,3.25e-08,3.68e-08,338555455112.42035,11916.94751823654,XEN-USDT,-0.5405
2025-06-19,3.68e-08,3.84e-08,3.2e-08,3.45e-08,1681777253083.8433,60544.940099551946,XEN-USDT,-6.25
2025-06-20,3.43e-08,3.9e-08,3.23e-08,3.37e-08,866884775518.78,30558.334884957087,XEN-USDT,-2.3188
2025-06-21,3.37e-08,3.84e-08,3.28e-08,3.29e-08,706863682113.2,24431.776733962437,XEN-USDT,-2.3739
2025-06-22,3.29e-08,3.35e-08,2.9e-08,2.98e-08,280121883053.58,9001.591357534891,XEN-USDT,-9.4225
2025-06-23,2.98e-08,3.55e-08,2.85e-08,3.24e-08,393786071298.3491,12112.285949414547,XEN-USDT,8.7248
2025-06-24,3.19e-08,3.51e-08,3.04e-08,3.19e-08,603044380788.4982,19660.243931010373,XEN-USDT,-1.5432
2025-06-25,3.18e-08,3.62e-08,3.13e-08,3.41e-08,349664654959.87,11648.20974486298,XEN-USDT,6.8966
2025-06-26,3.3e-08,3.72e-08,3.26e-08,3.63e-08,503564833273.07,17630.883220958265,XEN-USDT,6.4516
2025-06-27,3.67e-08,3.73e-08,3.4e-08,3.49e-08,437997773074.6935,15803.976203552611,XEN-USDT,-3.8567
2025-06-28,3.49e-08,3.66e-08,3.32e-08,3.41e-08,316845694469.8787,11049.845669930606,XEN-USDT,-2.2923
2025-06-29,3.44e-08,3.72e-08,3.38e-08,3.6e-08,281876978177.35,10060.316867066524,XEN-USDT,5.5718
2025-06-30,3.64e-08,3.79e-08,3.25e-08,3.41e-08,365356837098.51,13116.69921166243,XEN-USDT,-5.2778
2025-07-01,3.39e-08,3.44e-08,2.94e-08,2.98e-08,229371579929.06,7181.284551101535,XEN-USDT,-12.61
2025-07-02,2.97e-08,3.07e-08,2.64e-08,2.98e-08,316059156654.6024,9092.452932133447,XEN-USDT,0.0
2025-07-03,3e-08,3.25e-08,2.95e-08,3.04e-08,519116297484.0434,16013.330764218663,XEN-USDT,2.0134
2025-07-04,2.98e-08,3.04e-08,2.56e-08,2.68e-08,513159138454.9326,13968.122511384812,XEN-USDT,-11.8421
2025-07-05,2.68e-08,3.04e-08,2.6e-08,2.74e-08,486652457603.9784,13494.824680791406,XEN-USDT,2.2388
2025-07-06,2.72e-08,2.79e-08,2.5e-08,2.6e-08,343882979872.858,9071.268440842354,XEN-USDT,-5.1095
2025-07-07,2.61e-08,2.81e-08,2.6e-08,2.73e-08,303617473751.8781,8179.704732576789,XEN-USDT,5.0
2025-07-08,2.73e-08,2.79e-08,2.54e-08,2.79e-08,128541233394.99231,3403.888273272356,XEN-USDT,2.1978
2025-07-09,2.82e-08,3e-08,2.69e-08,2.85e-08,297224846418.04285,8432.939124563658,XEN-USDT,2.1505
2025-07-10,2.73e-08,3e-08,2.73e-08,2.98e-08,215659845176.46,6233.978326173987,XEN-USDT,4.5614
2025-07-11,2.98e-08,3.28e-08,2.9e-08,3.09e-08,471150843113.7133,14717.886215783585,XEN-USDT,3.6913
2025-07-12,3.14e-08,3.26e-08,2.89e-08,2.89e-08,382390268183.25,11744.902657213286,XEN-USDT,-6.4725
2025-07-13,2.86e-08,2.99e-08,2.76e-08,2.91e-08,269054566795.73,7762.686544714511,XEN-USDT,0.692
2025-07-14,2.95e-08,2.95e-08,2.68e-08,2.79e-08,194144072247.25446,5463.099756499563,XEN-USDT,-4.1237
2025-07-15,2.78e-08,2.8e-08,2.53e-08,2.53e-08,147540393737.4,3978.17150519305,XEN-USDT,-9.319
2025-07-16,2.64e-08,2.88e-08,2.47e-08,2.85e-08,223985990561.05,6061.893257365465,XEN-USDT,12.6482
2025-07-17,2.89e-08,4e-08,2.81e-08,3.85e-08,706372026890.6638,24872.955300316975,XEN-USDT,35.0877
2025-07-18,3.85e-08,6.55e-08,3.72e-08,5.27e-08,1567980910599.275,83218.88346202706,XEN-USDT,36.8831
2025-07-19,5.29e-08,5.75e-08,4.2e-08,4.8e-08,855899167476.8593,40732.455700142,XEN-USDT,-8.9184
2025-07-20,4.8e-08,5.4e-08,4.62e-08,4.96e-08,457558564956.6216,22754.17148292512,XEN-USDT,3.3333
2025-07-21,5.09e-08,5.48e-08,5e-08,5.48e-08,386227901247.4735,20198.279582921707,XEN-USDT,10.4839
2025-07-22,5.37e-08,5.76e-08,4.94e-08,5.02e-08,384535641277.67645,20450.493039489083,XEN-USDT,-8.3942
2025-07-23,4.99e-08,5.3e-08,4.51e-08,4.54e-08,321644887478.8738,15977.159418319892,XEN-USDT,-9.5618
2025-07-24,4.48e-08,4.48e-08,3.43e-08,4.29e-08,866553572708.5966,35328.1062996439,XEN-USDT,-5.5066
2025-07-25,4.21e-08,4.23e-08,3.74e-08,3.95e-08,144134892503.42865,5814.439104880004,XEN-USDT,-7.9254
2025-07-26,3.86e-08,4.15e-08,3.67e-08,3.78e-08,254437167348.17355,9829.432375196098,XEN-USDT,-4.3038
2025-07-27,3.81e-08,3.86e-08,3.56e-08,3.77e-08,221455140337.6578,8186.794399766871,XEN-USDT,-0.2646
2025-07-28,3.79e-08,3.81e-08,3.4e-08,3.55e-08,172557554427.20212,6182.925599129576,XEN-USDT,-5.8355
2025-07-29,3.45e-08,3.7e-08,3.1e-08,3.25e-08,319478699225.88904,11020.581232792618,XEN-USDT,-8.4507
2025-07-30,3.28e-08,3.92e-08,3.2e-08,3.55e-08,236060185649.59424,8572.692586224272,XEN-USDT,9.2308
2025-07-31,3.58e-08,3.87e-08,3.48e-08,3.67e-08,263237881427.43762,9669.535188378255,XEN-USDT,3.3803
2025-08-01,3.65e-08,3.71e-08,3.06e-08,3.1e-08,381515745144.44,12618.089013312581,XEN-USDT,-15.5313
2025-08-02,3.2e-08,3.39e-08,3.1e-08,3.17e-08,133195833482.83,4240.10850887254,XEN-USDT,2.2581
2025-08-03,3.08e-08,3.17e-08,2.85e-08,2.97e-08,180342396663.4553,5518.636787313821,XEN-USDT,-6.3091
2025-08-04,2.99e-08,3.39e-08,2.91e-08,3.18e-08,281655109106.2053,8700.22543971853,XEN-USDT,7.0707
2025-08-05,3.18e-08,3.22e-08,3.03e-08,3.08e-08,153030637265.63528,4781.451956039424,XEN-USDT,-3.1447
2025-08-06,3.04e-08,3.13e-08,3.04e-08,3.12e-08,41210455411.88,1280.49282029351,XEN-USDT,1.2987
